topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
SBM,28200,254488,18.0488,3,40,17.833,0.0006,0.230264581,4.181213872,0.0047,-0.0001,12,4,29,0.0795,14336,0.5084,147,0.4027,1.6091,27.4224
SBM,28200,254273,18.0335,3,39,18.0344,0.0006,0.230176116,4.182288957,0.0094,0.0023,12,4,30,0.0822,14251,0.5054,149,0.4082,1.5957,27.2164
SBM,28200,480719,34.0935,13,60,33.8961,0.0012,0.296837103,3.526155778,0.0046,-0.0009,25,4,21,0.0575,15173,0.538,144,0.3945,3.6837,38.7582
SBM,28200,479977,34.0409,15,61,33.3927,0.0012,0.296675419,3.527441815,0.009,-0.0002,25,4,22,0.0603,15097,0.5354,147,0.4027,3.6378,38.4565
SBM,28200,479352,33.9966,13,63,33.1657,0.0012,0.296539036,3.528527554,0.0177,-0.0018,25,4,22,0.0603,15144,0.537,146,0.4,3.8841,37.9777
SBM,28200,183396,13.0068,1,29,13.039,0.0005,0.195974406,4.653841527,0.0018,0.0014,9,3,34,0.0932,13358,0.4737,164,0.4493,1.05,24.0324
SBM,28200,182468,12.941,2,29,12.6611,0.0005,0.195443427,4.662153725,0.0032,0.0009,9,3,34,0.0932,13268,0.4705,155,0.4247,1.032,23.7401
SBM,28200,183203,12.9931,2,30,12.7573,0.0005,0.195864198,4.655563976,0.0068,-0.0008,9,3,35,0.0959,13565,0.481,149,0.4082,1.0646,23.8271
SBM,28200,536583,38.0555,16,65,37.4398,0.0013,0.308344237,3.437646023,0.0051,-0.0015,28,4,20,0.0548,15176,0.5382,152,0.4164,4.1915,41.3874
SBM,28200,536427,38.0445,18,64,37.3586,0.0013,0.308313802,3.437872513,0.01,-0.0013,28,4,21,0.0575,15171,0.538,141,0.3863,4.3239,40.9897
SBM,28200,535673,37.991,18,69,37.5429,0.0013,0.308166576,3.438968694,0.0198,-0.0021,28,4,21,0.0575,15205,0.5392,143,0.3918,4.5161,40.636
SBM,28200,337267,23.9196,7,46,23.7942,0.0008,0.259741583,3.856621595,0.0032,-0.0014,17,3,25,0.0685,14752,0.5231,157,0.4301,2.2962,31.736
SBM,28200,338711,24.0221,8,46,24.0192,0.0009,0.260188764,3.852167112,0.0063,-0.0007,17,4,25,0.0685,14604,0.5179,151,0.4137,2.2768,31.5469
SBM,28200,338704,24.0216,8,45,23.5203,0.0009,0.260186601,3.852188629,0.0126,0.0008,17,4,26,0.0712,14711,0.5217,150,0.411,2.3688,31.2905
SBM,28200,521302,36.9718,17,64,36.7464,0.0013,0.30532017,3.460343182,0.005,0.0021,27,4,21,0.0575,15195,0.5388,150,0.411,4.0603,40.6359
SBM,28200,520397,36.9076,17,65,36.2397,0.0013,0.305138302,3.461720698,0.0097,-0.0001,27,4,21,0.0575,15113,0.5359,141,0.3863,4.1177,40.3729
SBM,28200,523441,37.1235,16,60,36.5182,0.0013,0.305748767,3.457102509,0.0194,-0.0007,27,4,21,0.0575,15186,0.5385,147,0.4027,4.3401,39.9928
SBM,28200,169131,11.9951,2,29,11.8576,0.0004,0.187498921,4.790719185,0.0016,0.003,8,3,36,0.0986,13460,0.4773,155,0.4247,0.9649,23.3068
SBM,28200,168801,11.9717,1,28,11.851,0.0004,0.187294497,4.794134598,0.0031,0.0059,8,3,37,0.1014,13272,0.4706,152,0.4164,0.9381,23.2125
SBM,28200,169361,12.0114,1,28,11.9917,0.0004,0.187641163,4.788345951,0.0064,0.0068,8,3,38,0.1041,13162,0.4667,159,0.4356,0.9497,23.2027
SBM,28200,127371,9.0334,0,22,9.0485,0.0003,0.157817997,5.351721739,0.0012,0.0031,6,3,43,0.1178,12152,0.4309,169,0.463,0.708,21.153
SBM,28200,126836,8.9955,0,24,8.9267,0.0003,0.157377427,5.361158571,0.0024,0.0008,6,3,44,0.1205,12203,0.4327,166,0.4548,0.6922,21.1297
SBM,28200,126833,8.9952,0,23,8.9224,0.0003,0.157374952,5.361211703,0.0045,0.0027,6,3,44,0.1205,11961,0.4241,165,0.4521,0.6896,21.1021
SBM,28200,268062,19.0115,3,39,18.8638,0.0007,0.235703663,4.116365228,0.0025,-0.0002,13,4,27,0.074,14437,0.512,147,0.4027,1.7203,28.1015
SBM,28200,267781,18.9916,5,38,18.9223,0.0007,0.235593885,4.117650176,0.005,0.0023,13,4,28,0.0767,14301,0.5071,148,0.4055,1.6873,27.9752
SBM,28200,267710,18.9865,4,40,18.9775,0.0007,0.235566129,4.11797521,0.01,0.0043,13,4,29,0.0795,14414,0.5111,146,0.4,1.723,27.8987
SBM,28200,282408,20.0289,4,41,20.0134,0.0007,0.241160532,4.053691347,0.0026,-0.0028,14,3,26,0.0712,14502,0.5143,144,0.3945,1.8092,28.943
SBM,28200,282465,20.033,5,41,19.7903,0.0007,0.241181655,4.053453218,0.0053,-0.002,14,3,28,0.0767,14395,0.5105,150,0.411,1.8281,28.7525
SBM,28200,281633,19.974,4,43,19.7217,0.0007,0.240872898,4.056937237,0.0105,-0.0018,14,4,29,0.0795,14386,0.5101,145,0.3973,1.8278,28.4954
SBM,49700,422509,17.0024,4,36,17.0071,0.0003,0.211469978,4.425477885,0.0013,-0.0004,12,3,30,0.0822,24820,0.4994,156,0.4274,2.6658,48.5075
SBM,49700,421846,16.9757,4,36,16.7555,0.0003,0.211314807,4.427635925,0.0026,0.0004,12,3,31,0.0849,25076,0.5045,158,0.4329,2.6305,48.4943
SBM,49700,422946,17.02,3,38,16.8905,0.0003,0.211572122,4.424058662,0.005,-0.0006,11,4,32,0.0877,24998,0.503,161,0.4411,2.6466,48.0791
SBM,49700,820883,33.0335,12,60,32.708,0.0007,0.277095434,3.692666108,0.0025,0.0005,24,4,22,0.0603,26588,0.535,147,0.4027,6.299,69.0046
SBM,49700,819760,32.9883,13,59,32.7921,0.0007,0.276960168,3.693876773,0.0049,-0.0011,24,4,23,0.063,26641,0.536,151,0.4137,6.2407,68.6648
SBM,49700,821340,33.0519,11,59,32.8318,0.0007,0.277150427,3.692174195,0.0098,-0.002,24,4,23,0.063,26655,0.5363,156,0.4274,6.395,67.7702
SBM,49700,174681,7.0294,0,21,7.0604,0.0001,0.124197666,6.19293182,0.0005,0.0041,5,3,53,0.1452,19604,0.3944,184,0.5041,1.0099,35.1926
SBM,49700,172835,6.9551,0,21,7.0054,0.0001,0.123147921,6.223778341,0.001,0.0005,5,3,57,0.1562,19281,0.3879,194,0.5315,1.0072,35.0953
SBM,49700,174688,7.0297,0,21,6.9623,0.0001,0.124201626,6.192816079,0.0021,0.0024,5,3,56,0.1534,18545,0.3731,186,0.5096,1.0114,35.1707
SBM,49700,571151,22.9839,6,47,22.8923,0.0005,0.241255019,4.052626449,0.0017,0.0001,16,3,27,0.074,25847,0.5201,153,0.4192,3.9472,56.2875
SBM,49700,571665,23.0046,6,44,22.818,0.0005,0.2413439,4.051625355,0.0034,-0.0002,16,4,27,0.074,25809,0.5193,150,0.411,3.9004,56.1641
SBM,49700,572243,23.0279,6,47,22.8903,0.0005,0.241443753,4.050501402,0.0068,0.0005,16,4,27,0.074,25912,0.5214,158,0.4329,3.9319,55.6922
SBM,49700,148591,5.9795,0,17,6.0004,0.0001,0.108214061,6.700027444,0.0004,-0.0049,4,3,61,0.1671,17482,0.3518,189,0.5178,0.8924,33.5898
SBM,49700,149113,6.0005,0,18,5.9488,0.0001,0.108560566,6.688124281,0.0009,0.0001,4,3,62,0.1699,17839,0.3589,195,0.5342,0.8801,33.8063
SBM,49700,149103,6.0001,0,20,6.017,0.0001,0.108553939,6.688351513,0.0018,0.0018,4,3,63,0.1726,17950,0.3612,189,0.5178,0.8739,33.7579
SBM,49700,398450,16.0342,2,36,16.0841,0.0003,0.205676976,4.507750368,0.0012,-0.0034,11,3,32,0.0877,24799,0.499,159,0.4356,2.4667,47.2753
SBM,49700,398364,16.0307,2,34,15.8565,0.0003,0.205655648,4.508059888,0.0024,-0.0005,11,3,32,0.0877,24554,0.494,159,0.4356,2.4351,46.9787
SBM,49700,398190,16.0237,3,36,16.083,0.0003,0.20561248,4.508686483,0.0048,-0.0001,11,4,32,0.0877,24816,0.4993,163,0.4466,2.4323,46.9345
SBM,49700,993811,39.9924,17,71,39.7131,0.0008,0.295984256,3.532953059,0.003,-0.0009,29,4,21,0.0575,26865,0.5405,151,0.4137,8.0748,77.9629
SBM,49700,994986,40.0397,14,67,39.9627,0.0008,0.296101009,3.532020518,0.006,-0.0002,29,4,21,0.0575,26937,0.542,155,0.4247,8.1904,76.8559
SBM,49700,993961,39.9984,18,72,39.3243,0.0008,0.295999168,3.532833914,0.0118,0.0001,29,4,22,0.0603,26767,0.5386,154,0.4219,8.3906,75.9956
SBM,49700,770091,30.9896,12,59,30.8146,0.0006,0.270784363,3.750241255,0.0024,-0.0007,22,4,23,0.063,26503,0.5333,155,0.4247,5.7962,66.6689
SBM,49700,769840,30.9795,10,57,30.7311,0.0006,0.270752153,3.750540923,0.0046,0.0009,22,4,24,0.0658,26433,0.5319,146,0.4,5.7706,66.0046
SBM,49700,770458,31.0043,10,59,30.5789,0.0006,0.270831441,3.74980338,0.0092,0.0015,22,4,24,0.0658,26469,0.5326,147,0.4027,5.8561,65.4513
SBM,49700,720712,29.0025,10,54,29.093,0.0006,0.264236432,3.812421144,0.0022,-0.0001,21,3,23,0.063,26388,0.5309,146,0.4,5.3339,64.1939
SBM,49700,720014,28.9744,10,56,28.8997,0.0006,0.264140691,3.813349491,0.0043,0.0008,21,4,24,0.0658,26449,0.5322,147,0.4027,5.2924,63.5928
SBM,49700,721266,29.0248,11,54,28.9059,0.0006,0.264312355,3.811685359,0.0086,0.0017,21,4,25,0.0685,26378,0.5307,155,0.4247,5.4064,63.1483
SBM,49700,971053,39.0766,15,67,38.591,0.0008,0.293695264,3.551365179,0.0029,0.0006,29,4,21,0.0575,26860,0.5404,155,0.4247,7.8309,76.6154
SBM,49700,969305,39.0062,15,66,38.5954,0.0008,0.293517238,3.552807569,0.0058,-0.001,29,4,21,0.0575,26869,0.5406,153,0.4192,7.8665,75.3593
SBM,49700,968708,38.9822,16,70,38.5516,0.0008,0.293456363,3.553301136,0.0115,0.0006,29,4,22,0.0603,26884,0.5409,146,0.4,8.0808,74.8154
SBM,49700,447484,18.0074,3,38,17.9398,0.0004,0.217144539,4.348220474,0.0014,0.0018,12,3,29,0.0795,25214,0.5073,160,0.4384,2.8791,49.7525
SBM,49700,447876,18.0232,3,37,17.9538,0.0004,0.217231058,4.347067073,0.0027,-0.0012,12,3,30,0.0822,25257,0.5082,153,0.4192,2.8553,49.5804
SBM,49700,447198,17.9959,3,42,17.9143,0.0004,0.217081367,4.349063081,0.0054,-0.0006,12,4,31,0.0849,25265,0.5084,159,0.4356,2.8529,49.3191
SBM,49700,845259,34.0144,13,62,34.1249,0.0007,0.27998681,3.667025717,0.0026,-0.0026,25,4,22,0.0603,26631,0.5358,145,0.3973,6.5427,70.2375
SBM,49700,847206,34.0928,14,64,34.1186,0.0007,0.280214147,3.665028833,0.0051,-0.0003,25,4,22,0.0603,26623,0.5357,155,0.4247,6.6206,69.7853
SBM,49700,844745,33.9938,12,61,33.5293,0.0007,0.279926706,3.667554115,0.01,0.0032,24,4,23,0.063,26683,0.5369,147,0.4027,7.2103,69.0549
SBM,49700,322994,12.9977,2,32,13.0501,0.0003,0.184932356,4.834005588,0.001,0.0017,9,3,35,0.0959,23977,0.4824,161,0.4411,1.8774,43.3364
SBM,49700,323255,13.0082,1,32,13.0203,0.0003,0.185012167,4.832646141,0.0019,0.0036,9,3,36,0.0986,23660,0.4761,159,0.4356,1.8686,43.2529
SBM,49700,322979,12.9971,1,30,13.0348,0.0003,0.184927767,4.834083777,0.0039,-0.0007,9,4,37,0.1014,23868,0.4802,167,0.4575,1.8618,43.0246
SBM,49700,944037,37.9894,16,67,37.7971,0.0008,0.290907321,3.574128138,0.0029,-0.0018,28,4,22,0.0603,26785,0.5389,149,0.4082,7.5789,75.3656
SBM,49700,943552,37.9699,15,65,37.7576,0.0008,0.290856545,3.574546198,0.0057,-0.001,28,4,22,0.0603,26804,0.5393,143,0.3918,7.5777,74.6149
SBM,49700,944096,37.9918,15,69,37.3758,0.0008,0.290913496,3.574077304,0.0113,-0.0014,28,4,22,0.0603,26863,0.5405,155,0.4247,7.7883,73.7869
SBM,49700,596258,23.9943,7,45,23.8031,0.0005,0.245505734,4.005413302,0.0018,0.0007,17,3,26,0.0712,26058,0.5243,153,0.4192,4.159,57.6646
SBM,49700,595862,23.9784,8,49,23.7228,0.0005,0.245440089,4.006132247,0.0035,-0.0014,17,4,27,0.074,25915,0.5214,155,0.4247,4.1174,57.0168
SBM,49700,596257,23.9942,7,49,23.905,0.0005,0.245505568,4.005415117,0.0072,0.0012,17,4,27,0.074,26010,0.5233,159,0.4356,4.1536,56.9141
SBM,49700,918950,36.9799,14,62,37.0461,0.0007,0.288246055,3.596210068,0.0028,-0.0012,27,4,21,0.0575,26814,0.5395,147,0.4027,7.2847,74.3048
SBM,49700,918604,36.966,13,67,36.8787,0.0007,0.288208845,3.596521302,0.0055,-0.0001,27,4,22,0.0603,26785,0.5389,154,0.4219,7.3514,73.7137
SBM,49700,920422,37.0391,15,68,36.3482,0.0007,0.288404202,3.59488805,0.011,0.0001,27,4,22,0.0603,26833,0.5399,152,0.4164,7.5107,72.8148
SBM,49700,298204,12.0002,1,28,12.1002,0.0002,0.177041932,4.972819823,0.0009,-0.0006,8,3,37,0.1014,23204,0.4669,165,0.4521,1.7274,42.0452
SBM,49700,298958,12.0305,1,28,11.9614,0.0002,0.17729145,4.968292316,0.0018,0.0025,8,3,37,0.1014,23617,0.4752,160,0.4384,1.7064,42.0866
SBM,49700,298557,12.0144,0,30,11.9242,0.0002,0.177158827,4.970697604,0.0036,0.0006,8,3,38,0.1041,23484,0.4725,168,0.4603,1.7101,41.9225
SBM,49700,223291,8.9856,0,23,9.0404,0.0002,0.148456513,5.560382713,0.0007,-0.0013,6,3,44,0.1205,21810,0.4388,173,0.474,1.2471,38.0252
SBM,49700,223290,8.9855,0,25,8.9875,0.0002,0.148456071,5.560392996,0.0013,0.0037,6,3,46,0.126,21516,0.4329,176,0.4822,1.2448,37.9279
SBM,49700,223241,8.9835,0,26,9.0067,0.0002,0.148434385,5.560896936,0.0027,-0.0001,6,3,46,0.126,21739,0.4374,176,0.4822,1.2421,37.95
SBM,49700,472350,19.008,4,39,18.884,0.0004,0.222488035,4.278316751,0.0015,0.0003,13,3,29,0.0795,25385,0.5108,152,0.4164,3.0846,51.173
SBM,49700,472688,19.0216,4,40,19.0069,0.0004,0.222558714,4.27740994,0.0028,-0.0002,13,3,30,0.0822,25346,0.51,156,0.4274,3.0617,50.8725
SBM,49700,472904,19.0303,4,38,18.579,0.0004,0.222603855,4.276831019,0.0056,-0.0003,13,4,31,0.0849,25310,0.5093,163,0.4466,3.0596,50.7738
SBM,49700,495999,19.9597,4,41,19.9831,0.0004,0.22731518,4.217417573,0.0015,0.0019,14,3,28,0.0767,25416,0.5114,153,0.4192,3.2827,52.5812
SBM,49700,495946,19.9576,5,42,20.0055,0.0004,0.227304622,4.217548529,0.003,0.0026,14,3,29,0.0795,25485,0.5128,153,0.4192,3.2502,52.0908
SBM,49700,496974,19.999,4,41,19.8828,0.0004,0.22750922,4.21501269,0.0059,-0.001,14,4,29,0.0795,25564,0.5144,153,0.4192,3.2731,51.8037
SBM,25700,217644,16.9373,2,37,16.983,0.0007,0.225805658,4.23623879,0.0026,-0.0015,11,3,29,0.0795,12960,0.5043,148,0.4055,1.3413,24.3003
SBM,25700,219072,17.0484,3,36,16.8707,0.0007,0.226496883,4.227595538,0.0049,-0.002,12,4,30,0.0822,12933,0.5032,153,0.4192,1.3405,24.2955
SBM,25700,218933,17.0376,3,38,16.9945,0.0007,0.226429798,4.22843254,0.0097,0.0008,11,4,30,0.0822,12860,0.5004,147,0.4027,1.3639,24.1423
SBM,25700,423998,32.996,13,56,32.9441,0.0013,0.296290919,3.530505018,0.0048,0.0014,24,4,21,0.0575,13750,0.535,144,0.3945,3.1567,34.5569
SBM,25700,423588,32.964,14,58,32.4031,0.0013,0.296188663,3.531320822,0.0095,0.0012,24,4,22,0.0603,13768,0.5357,139,0.3808,3.2084,34.3214
SBM,25700,424530,33.0374,13,60,32.4251,0.0013,0.296423455,3.529448364,0.0189,-0.0005,24,4,22,0.0603,13683,0.5324,148,0.4055,3.3818,33.651
SBM,25700,90200,7.0195,0,23,7.1104,0.0003,0.132705347,5.954311935,0.0009,-0.0003,5,3,52,0.1425,9674,0.3764,179,0.4904,0.4969,17.8636
SBM,25700,89575,6.9708,0,22,6.9107,0.0003,0.131970425,5.974156745,0.0023,0.0033,5,3,52,0.1425,8850,0.3444,169,0.463,0.4951,16.8963
SBM,25700,89687,6.9795,0,19,6.8886,0.0003,0.1321025,5.970580064,0.0043,-0.0021,5,3,53,0.1452,10100,0.393,163,0.4466,0.5069,17.8242
SBM,25700,295337,22.9834,6,46,22.8386,0.0009,0.258070026,3.873386224,0.0034,0.0017,16,4,25,0.0685,13370,0.5202,142,0.389,1.9781,28.2441
SBM,25700,295747,23.0153,7,45,22.7574,0.0009,0.258216656,3.87190839,0.0066,-0.0013,16,4,26,0.0712,13269,0.5163,142,0.389,1.9908,27.901
SBM,25700,294865,22.9467,7,46,22.8876,0.0009,0.25790097,3.875091812,0.0133,0.0005,16,4,26,0.0712,13415,0.522,146,0.4,2.0106,27.7414
SBM,25700,77733,6.0493,0,19,6.0855,0.0002,0.11698312,6.4116148,0.0007,0.0025,4,3,59,0.1616,7245,0.2819,192,0.526,0.4506,16.29
SBM,25700,76612,5.962,0,21,5.8829,0.0002,0.115447764,6.460246663,0.0015,0.0022,4,3,59,0.1616,9127,0.3551,178,0.4877,0.4484,17.0737
SBM,25700,77316,6.0168,0,17,5.9244,0.0002,0.116414585,6.429534137,0.0032,-0.0037,4,3,59,0.1616,9316,0.3625,179,0.4904,0.4481,17.0919
SBM,25700,204844,15.9412,3,34,16.0797,0.0006,0.219399216,4.31839707,0.0024,0.0009,11,3,30,0.0822,12830,0.4992,146,0.4,1.2256,23.5769
SBM,25700,205092,15.9605,4,35,15.5568,0.0006,0.219527102,4.316719952,0.0045,0.0013,11,3,31,0.0849,12768,0.4968,153,0.4192,1.2401,23.5213
SBM,25700,205608,16.0006,3,36,15.9478,0.0006,0.219792693,4.313241877,0.0093,0.0039,11,4,32,0.0877,12730,0.4953,147,0.4027,1.2404,23.6114
SBM,25700,514047,40.0037,17,69,38.9114,0.0016,0.316646478,3.377289914,0.0059,-0.0003,30,4,20,0.0548,13895,0.5407,140,0.3836,4.0875,38.8224
SBM,25700,514510,40.0397,17,68,39.9103,0.0016,0.316741636,3.376614259,0.0116,-0.0022,29,4,20,0.0548,13914,0.5414,145,0.3973,4.2204,38.5019
SBM,25700,514453,40.0353,15,67,38.2605,0.0016,0.316729925,3.376697387,0.023,-0.0019,29,5,21,0.0575,13888,0.5404,141,0.3863,4.4824,38.2416
SBM,25700,398814,31.0361,11,53,31.1098,0.0012,0.289818775,3.58311822,0.0046,0.0008,22,4,22,0.0603,13763,0.5355,139,0.3808,2.9202,33.1723
SBM,25700,398509,31.0124,9,58,30.7908,0.0012,0.289737911,3.583788377,0.009,0.0013,22,4,23,0.063,13666,0.5318,143,0.3918,2.9324,33.0923
SBM,25700,398235,30.9911,13,60,30.4759,0.0012,0.289665214,3.584391131,0.0177,0.0014,22,4,23,0.063,13632,0.5304,139,0.3808,3.0502,32.5679
SBM,25700,372682,29.0025,11,54,29.3409,0.0011,0.282655798,3.643754692,0.0043,0.0016,21,4,22,0.0603,13667,0.5318,140,0.3836,2.6508,31.9613
SBM,25700,372155,28.9615,11,56,28.5385,0.0011,0.282506231,3.645048849,0.0082,0.0015,21,4,23,0.063,13613,0.5297,147,0.4027,2.6812,31.7213
SBM,25700,372454,28.9847,11,53,28.613,0.0011,0.282591116,3.644314225,0.0165,0.0001,20,4,23,0.063,13610,0.5296,141,0.3863,2.7733,31.499
SBM,25700,499878,38.901,15,66,38.818,0.0015,0.313692209,3.398445639,0.0057,-0.0006,29,4,20,0.0548,13879,0.54,143,0.3918,3.9212,38.1724
SBM,25700,500486,38.9483,16,66,38.8229,0.0015,0.313820689,3.397518311,0.0112,-0.0022,28,4,20,0.0548,13796,0.5368,143,0.3918,4.1005,37.8526
SBM,25700,500446,38.9452,16,66,37.7369,0.0015,0.313812241,3.397579264,0.0222,0.0015,29,4,21,0.0575,13882,0.5402,144,0.3945,4.3282,37.3945
SBM,25700,231089,17.9836,3,40,18.0144,0.0007,0.232141309,4.158561882,0.0026,-0.0018,12,3,28,0.0767,13044,0.5075,149,0.4082,1.4296,25.0309
SBM,25700,230825,17.963,5,37,17.964,0.0007,0.232020491,4.160011273,0.0051,0.0005,12,4,29,0.0795,13043,0.5075,151,0.4137,1.438,24.8265
SBM,25700,231587,18.0223,4,39,17.591,0.0007,0.23236884,4.155835596,0.0105,0.0043,12,4,30,0.0822,12998,0.5058,149,0.4082,1.4694,24.7202
SBM,25700,437388,34.038,10,57,33.8083,0.0013,0.299577211,3.504543908,0.005,-0.0003,25,4,21,0.0575,13768,0.5357,139,0.3808,3.271,34.9324
SBM,25700,436671,33.9822,15,59,33.6698,0.0013,0.299403804,3.50590144,0.0098,0.0014,25,4,22,0.0603,13791,0.5366,153,0.4192,3.3949,34.8058
SBM,25700,437166,34.0207,10,62,33.4203,0.0013,0.299523551,3.504963848,0.0195,0.0005,24,4,23,0.063,13792,0.5367,141,0.3863,3.5304,34.5214
SBM,25700,167259,13.0163,1,30,13.0308,0.0005,0.197974094,4.622841122,0.0019,0.0007,9,3,33,0.0904,12350,0.4805,156,0.4274,0.9417,21.6803
SBM,25700,167670,13.0482,2,31,13.0163,0.0005,0.198233498,4.618854484,0.0037,0.0009,9,3,34,0.0932,12316,0.4792,151,0.4137,0.9605,21.6711
SBM,25700,166720,12.9743,2,32,12.8769,0.0005,0.197632933,4.628096314,0.0075,-0.0001,9,4,36,0.0986,12108,0.4711,153,0.4192,0.943,21.619
SBM,25700,488333,38.0026,15,63,37.7947,0.0015,0.311222463,3.416402063,0.0056,-0.0003,28,4,20,0.0548,13772,0.5359,142,0.389,3.809,37.5526
SBM,25700,489227,38.0721,17,66,37.208,0.0015,0.311415785,3.414987493,0.011,0.0017,28,4,21,0.0575,13817,0.5376,135,0.3699,3.9396,37.0348
SBM,25700,487684,37.9521,14,63,37.5116,0.0015,0.311081898,3.417431561,0.0218,-0.0005,28,4,21,0.0575,13871,0.5397,139,0.3808,4.1591,36.877
SBM,25700,308291,23.9915,6,44,24.0063,0.0009,0.262607243,3.828295707,0.0034,0.0009,17,3,24,0.0658,13475,0.5243,146,0.4,2.076,28.7165
SBM,25700,307936,23.9639,7,44,24.115,0.0009,0.262485463,3.829488935,0.0069,0.0007,17,4,25,0.0685,13457,0.5236,149,0.4082,2.0704,28.5561
SBM,25700,308266,23.9896,6,47,23.4923,0.0009,0.262598672,3.828379662,0.0138,0.0006,17,4,26,0.0712,13439,0.5229,147,0.4027,2.1282,28.4997
SBM,25700,475239,36.9836,15,63,36.8935,0.0014,0.308349676,3.437605547,0.0054,-0.0011,27,4,20,0.0548,13820,0.5377,141,0.3863,3.6903,36.9219
SBM,25700,474766,36.9468,15,65,36.2764,0.0014,0.308244426,3.438388944,0.0106,-0.0024,27,4,21,0.0575,13835,0.5383,137,0.3753,3.7756,36.6571
SBM,25700,474554,36.9303,15,64,36.046,0.0014,0.308197219,3.43874047,0.0211,0.0006,27,4,21,0.0575,13847,0.5388,140,0.3836,3.974,36.0559
SBM,25700,154039,11.9875,2,27,11.9231,0.0005,0.189271332,4.761337374,0.0017,0.0019,8,3,35,0.0959,12181,0.474,156,0.4274,0.8497,21.0107
SBM,25700,154564,12.0283,1,30,11.9306,0.0005,0.189630955,4.755425824,0.0035,-0.0011,8,3,37,0.1014,12003,0.467,158,0.4329,0.8488,20.9532
SBM,25700,154600,12.0311,0,28,12.0052,0.0005,0.18965557,4.755021809,0.0069,-0.0004,8,3,38,0.1041,12026,0.4679,151,0.4137,0.8604,21.1614
SBM,25700,116004,9.0275,0,24,9.0164,0.0004,0.159297949,5.320286705,0.0012,0.0044,6,3,42,0.1151,11141,0.4335,159,0.4356,0.6375,19.1934
SBM,25700,115543,8.9917,0,23,8.9242,0.0003,0.158877076,5.329184987,0.0027,-0.0025,6,3,44,0.1205,11157,0.4341,167,0.4575,0.6253,19.1906
SBM,25700,115981,9.0258,0,23,8.9547,0.0004,0.159276991,5.320729043,0.0053,-0.0023,6,3,45,0.1233,11005,0.4282,166,0.4548,0.6296,19.199
SBM,25700,244629,19.0373,4,42,18.9818,0.0007,0.238159622,4.087869391,0.0027,0.0008,13,3,27,0.074,13121,0.5105,146,0.4,1.5578,25.5341
SBM,25700,243908,18.9812,4,37,19.0634,0.0007,0.237847642,4.091462761,0.0054,-0.0006,13,4,28,0.0767,13129,0.5109,148,0.4055,1.5507,25.4708
SBM,25700,244303,19.0119,3,37,18.8753,0.0007,0.238018675,4.089491873,0.011,-0.0013,13,4,29,0.0795,12981,0.5051,148,0.4055,1.5716,25.2999
SBM,25700,257161,20.0125,4,44,20.075,0.0008,0.243440147,4.028187745,0.0029,0.001,14,3,27,0.074,13199,0.5136,142,0.389,1.6422,26.1976
SBM,25700,257356,20.0277,6,39,19.8917,0.0008,0.243520264,4.027298518,0.0057,-0.0006,14,4,27,0.074,13161,0.5121,151,0.4137,1.6598,26.072
SBM,25700,256518,19.9625,5,39,19.7473,0.0008,0.243175536,4.031128098,0.0115,-0.0015,14,4,28,0.0767,13049,0.5077,149,0.4082,1.6732,25.9086
SBM,40700,345552,16.9804,3,38,17.0549,0.0004,0.215598263,4.368956668,0.0015,-0.0016,11,3,30,0.0822,20554,0.505,156,0.4274,2.1689,39.0932
SBM,40700,344681,16.9376,4,36,16.8862,0.0004,0.21534387,4.372390543,0.0031,0.0011,11,3,30,0.0822,20395,0.5011,155,0.4247,2.1202,38.8639
SBM,40700,346023,17.0036,3,38,17.0853,0.0004,0.21573556,4.367106016,0.0062,0.0023,11,4,31,0.0849,20447,0.5024,161,0.4411,2.1503,38.8721
SBM,40700,670722,32.9593,13,58,32.7256,0.0008,0.282448636,3.645547506,0.0031,0.0003,24,4,22,0.0603,21774,0.535,141,0.3863,5.0808,55.8839
SBM,40700,670535,32.9501,12,60,32.38,0.0008,0.282420529,3.64579092,0.006,-0.0027,24,4,22,0.0603,21690,0.5329,150,0.411,5.1014,55.4826
SBM,40700,671181,32.9819,13,57,32.4454,0.0008,0.282517592,3.644950499,0.012,-0.0012,24,4,23,0.063,21842,0.5367,142,0.389,5.2349,54.7593
SBM,40700,142127,6.9841,0,19,6.9971,0.0002,0.12604713,6.139358673,0.0006,0.0013,5,3,55,0.1507,14616,0.3591,178,0.4877,0.8191,28.5431
SBM,40700,142415,6.9983,0,19,6.9215,0.0002,0.126251176,6.133507651,0.0013,0.0026,5,3,54,0.1479,15435,0.3792,181,0.4959,0.8158,28.6563
SBM,40700,141903,6.9731,0,20,6.9837,0.0002,0.125888142,6.143925809,0.0027,0.002,5,3,55,0.1507,15575,0.3827,183,0.5014,0.807,28.554
SBM,40700,468375,23.016,7,44,23.0314,0.0006,0.246253553,3.997245293,0.0021,-0.0007,16,3,25,0.0685,21194,0.5207,148,0.4055,3.2079,45.5551
SBM,40700,467903,22.9928,6,49,22.9481,0.0006,0.246151924,3.998352943,0.0042,0.0012,16,4,27,0.074,21031,0.5167,154,0.4219,3.1707,45.3224
