topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
R,183981,1563838,17,2,38,17.0534,0.0001,0.187241521,4.32883335,0.0001,-0.0004,12,3,32,0.0877,94572,0.514,177,0.4849,17.2232,378.4845
R,183981,2759715,30,10,54,29.9137,0.0002,0.236936373,3.676888784,0.0002,0.0006,21,3,24,0.0658,99412,0.5403,168,0.4603,34.9701,533.189
R,183981,2391753,26,8,50,26.0225,0.0001,0.224416002,3.817769014,0.0001,0.0001,18,3,26,0.0712,98951,0.5378,170,0.4658,28.829,486.1489
R,183981,3587629,39,14,73,39.1465,0.0002,0.259891488,3.449900306,0.0002,0.0001,29,3,22,0.0603,100685,0.5473,167,0.4575,47.3197,644.1035
R,183981,2207772,24,5,48,23.8527,0.0001,0.217412797,3.902665259,0.0001,0.0003,17,3,27,0.074,97842,0.5318,165,0.4521,26.1788,455.7261
R,183981,1195876,13,1,34,13.0429,0.0001,0.163770199,4.747028873,0.0001,0.0002,9,3,37,0.1014,91635,0.4981,184,0.5041,12.9019,321.7702
R,183981,919905,10,0,27,10.0055,0.0001,0.140815108,5.257606381,0.0001,-0.0006,7,3,44,0.1205,83087,0.4516,191,0.5233,10.4219,298.4655
R,183981,3311658,36,12,68,36.0462,0.0002,0.252888296,3.515263535,0.0002,0.0007,26,3,23,0.063,100499,0.5462,168,0.4603,43.8698,601.9689
R,184625,3415562,37,12,66,36.7706,0.0002,0.255207488,3.493262681,0.0002,0.0006,27,3,22,0.0603,101058,0.5474,160,0.4384,45.6793,620.8828
R,184625,830812,9,0,25,8.9842,0,0.131556491,5.500148268,0.0001,0.0008,6,3,47,0.1288,82333,0.4459,192,0.526,9.5712,283.9447
R,184625,1938562,21,4,45,21.1136,0.0001,0.205666789,4.056072668,0.0001,-0.0001,15,3,29,0.0795,97048,0.5256,185,0.5068,21.9166,418.9105
R,184625,738500,8,0,23,7.9676,0,0.121254462,5.800403446,0,0.0003,5,3,52,0.1425,80227,0.4345,196,0.537,7.7987,267.6231
R,184625,1015437,11,0,29,10.9782,0.0001,0.149108486,5.059448526,0.0001,0.0001,7,3,42,0.1151,87987,0.4766,189,0.5178,11.8478,305.7015
R,184625,553875,6,0,21,6.0135,0,0.096091888,6.704872141,0,0.0015,4,3,65,0.1781,60421,0.3273,209,0.5726,6.2552,240.7483
R,184625,3230937,35,13,64,34.9327,0.0002,0.250346981,3.539788256,0.0002,-0.0012,25,3,23,0.063,100755,0.5457,167,0.4575,42.583,602.7018
R,184625,2492437,27,8,53,26.8544,0.0001,0.227648414,3.780108584,0.0002,0.0001,19,3,25,0.0685,99443,0.5386,172,0.4712,30.8462,495.5679
R,184625,2584750,28,9,54,28.0238,0.0002,0.230829386,3.743942532,0.0002,-0.0005,20,3,25,0.0685,99388,0.5383,168,0.4603,31.2208,507.6193
R,184625,1107750,12,1,31,12.0086,0.0001,0.156719118,4.891672841,0.0001,0.0013,8,3,39,0.1068,87990,0.4766,185,0.5068,12.1557,319.4085
R,184625,1569312,17,2,38,16.9747,0.0001,0.187184295,4.329749278,0.0001,-0.0003,12,3,32,0.0877,94939,0.5142,175,0.4795,18.5479,375.3832
R,184625,2769375,30,10,55,30.1715,0.0002,0.236863958,3.677666147,0.0002,-0.0007,21,3,24,0.0658,99920,0.5412,169,0.463,35.5417,534.7412
R,184625,2400125,26,7,50,25.9663,0.0001,0.224347413,3.818578296,0.0001,-0.0006,18,3,26,0.0712,99174,0.5372,172,0.4712,28.2157,492.1359
R,184625,3600187,39,16,69,38.8663,0.0002,0.259812058,3.450623958,0.0002,0.0001,29,3,22,0.0603,101198,0.5481,168,0.4603,48.3294,640.5453
R,184625,2215500,24,5,49,23.9824,0.0001,0.217346349,3.90349325,0.0001,-0.0001,17,3,27,0.074,98917,0.5358,171,0.4685,26.1611,455.0519
R,184625,1200062,13,1,34,13.0141,0.0001,0.163720146,4.748021428,0.0001,0.0024,9,3,37,0.1014,92050,0.4986,182,0.4986,12.9283,330.0185
R,184625,923125,10,0,30,10.0761,0.0001,0.140772071,5.258679654,0,-0.0004,7,3,44,0.1205,86255,0.4672,193,0.5288,10.0662,294.5353
R,184625,3323250,36,13,66,36.1605,0.0002,0.252811006,3.516002941,0.0002,0.0004,26,3,23,0.063,100845,0.5462,165,0.4521,42.149,609.1267
R,183098,3387313,37,14,67,37.0867,0.0002,0.255393026,3.491518006,0.0002,0.0006,27,3,23,0.063,99853,0.5454,168,0.4603,44.3611,616.8664
R,183098,823941,9,0,26,8.9654,0,0.13165218,5.497516334,0.0001,-0.0012,6,3,48,0.1315,82138,0.4486,194,0.5315,9.2017,281.4207
R,183098,1922529,21,4,45,20.9725,0.0001,0.205816323,4.054026696,0.0001,-0.0001,15,3,30,0.0822,95319,0.5206,172,0.4712,21.877,422.1973
R,183098,732392,8,0,25,8.0164,0,0.121342609,5.797684623,0,0.004,5,3,53,0.1452,77782,0.4248,193,0.5288,8.3563,269.1431
R,183098,1007039,11,0,27,10.9813,0.0001,0.149216924,5.056967192,0.0001,-0.0011,7,3,41,0.1123,87677,0.4789,184,0.5041,10.7017,310.7303
R,183098,549294,6,0,18,5.9955,0,0.096161742,6.701953867,0,0,4,3,63,0.1726,69153,0.3777,206,0.5644,5.8946,241.5123
R,183098,3204215,35,13,68,35.065,0.0002,0.250528986,3.538017118,0.0002,0.0004,25,3,23,0.063,99986,0.5461,163,0.4466,42.0576,590.2881
R,183098,2471823,27,8,52,26.8993,0.0001,0.227813922,3.778205212,0.0001,0.0006,19,3,26,0.0712,98258,0.5366,174,0.4767,32.2399,494.6998
R,183098,2563372,28,9,55,28.1177,0.0002,0.230997189,3.742058771,0.0001,0.0009,20,3,26,0.0712,97833,0.5343,174,0.4767,31.1764,504.5313
R,183098,1098588,12,1,29,11.9376,0.0001,0.156833046,4.889256134,0.0001,0.0012,8,3,38,0.1041,89519,0.4889,186,0.5096,10.9346,318.3079
R,183098,1556333,17,2,42,16.9103,0.0001,0.187320398,4.327571664,0.0001,-0.0002,12,3,32,0.0877,94700,0.5172,184,0.5041,18.036,379.4613
R,183098,2746470,30,8,59,30.1094,0.0002,0.237036148,3.675818398,0.0002,0,21,3,25,0.0685,99103,0.5413,173,0.474,34.4201,541.5059
R,183098,2380274,26,6,51,25.9845,0.0001,0.224510504,3.816654667,0.0001,0.0007,18,3,26,0.0712,98509,0.538,173,0.474,29.0144,474.5696
R,183098,3570411,39,14,71,39.0679,0.0002,0.260000942,3.448903781,0.0002,0.0005,29,3,22,0.0603,100376,0.5482,161,0.4411,47.9811,636.2627
R,183098,2197176,24,5,47,23.9403,0.0001,0.217504351,3.901525143,0.0001,0.0011,17,3,27,0.074,97630,0.5332,176,0.4822,26.6248,465.0305
R,183098,1190137,13,1,32,12.9935,0.0001,0.1638392,4.745661355,0.0001,-0.0013,9,3,38,0.1041,90326,0.4933,179,0.4904,12.9474,323.5421
R,183098,915490,10,0,26,9.9923,0.0001,0.140874406,5.256128392,0.0001,0.0002,7,3,45,0.1233,85340,0.4661,189,0.5178,9.7949,297.9408
R,183098,3295764,36,13,64,36.0034,0.0002,0.252994789,3.514245423,0.0002,-0.0002,26,3,23,0.063,99875,0.5455,161,0.4411,42.8522,603.9255
R,182307,3372679,37,13,70,36.9173,0.0002,0.255489833,3.490608597,0.0002,-0.0006,27,3,22,0.0603,99593,0.5463,164,0.4493,43.4657,605.239
R,182307,820381,9,0,23,8.967,0,0.131702036,5.496146115,0,-0.0011,6,3,47,0.1288,82008,0.4498,187,0.5123,8.6712,285.6701
R,182307,1914223,21,4,44,21.0443,0.0001,0.205894325,4.052960433,0.0001,0.0008,15,3,28,0.0767,96101,0.5271,169,0.463,24.2405,415.6596
R,182307,729228,8,0,22,8.0033,0,0.12138861,5.796266832,0,0.0007,5,3,52,0.1425,79411,0.4356,195,0.5342,8.1745,270.1891
R,182307,1002688,11,0,29,11.0692,0.0001,0.149273449,5.05567485,0.0001,0.0006,7,3,41,0.1123,85736,0.4703,185,0.5068,10.9993,310.3425
R,182307,546921,6,0,19,6.0088,0,0.096198197,6.700431941,0,-0.0006,4,3,66,0.1808,66734,0.3661,207,0.5671,6.3548,244.1394
R,182307,3190372,35,12,66,34.9982,0.0002,0.250623949,3.537093926,0.0002,0.0012,25,3,23,0.063,99228,0.5443,165,0.4521,41.0026,590.1347
R,182307,2461144,27,7,54,26.8929,0.0001,0.227900269,3.777213162,0.0002,-0.0011,19,3,26,0.0712,98197,0.5386,169,0.463,31.0546,489.3374
R,182307,2552298,28,8,60,28.0446,0.0002,0.23108476,3.74107664,0.0002,0.0005,20,3,25,0.0685,98666,0.5412,165,0.4521,31.3756,488.9106
R,182307,1093842,12,1,30,11.9573,0.0001,0.156892502,4.887995999,0.0001,0.0014,8,3,39,0.1068,88487,0.4854,182,0.4986,11.601,317.7389
R,182307,1549609,17,2,37,17.0577,0.0001,0.187391383,4.326436945,0.0001,-0.0004,12,3,32,0.0877,93294,0.5117,174,0.4767,17.691,375.8943
R,182307,2734605,30,9,61,29.8723,0.0002,0.237126009,3.674855048,0.0002,-0.0004,21,3,24,0.0658,98545,0.5405,170,0.4658,34.8889,526.09
R,182307,2369991,26,8,53,26.0466,0.0001,0.224595616,3.815651741,0.0001,-0.0006,18,3,26,0.0712,97844,0.5367,173,0.474,29.8579,486.6967
R,182307,3554986,39,13,72,39.2007,0.0002,0.260099496,3.448007132,0.0002,-0.0006,29,3,22,0.0603,100012,0.5486,160,0.4384,46.8618,621.6953
R,182307,2187684,24,6,46,24.1157,0.0001,0.217586807,3.900499019,0.0001,-0.0012,17,3,27,0.074,97334,0.5339,178,0.4877,26.4665,465.3391
R,182307,1184995,13,1,34,12.9951,0.0001,0.163901275,4.744431877,0.0001,-0.0008,9,3,38,0.1041,88763,0.4869,180,0.4932,11.8527,333.2942
R,182307,911535,10,0,27,9.9892,0.0001,0.140927812,5.254798049,0.0001,-0.0023,7,3,45,0.1233,81827,0.4488,186,0.5096,10.2606,289.889
R,182307,3281526,36,15,64,36.0739,0.0002,0.253090699,3.513329131,0.0002,0.0001,26,3,23,0.063,99506,0.5458,168,0.4603,43.1476,609.4443
R,187568,3470008,37,13,69,36.9204,0.0002,0.254854971,3.496583775,0.0002,0.0004,27,3,22,0.0603,102647,0.5473,174,0.4767,45.8425,623.297
R,187568,844056,9,0,26,8.9752,0,0.131374819,5.505152756,0,-0.0008,6,3,48,0.1315,84240,0.4491,187,0.5123,8.5684,286.3934
R,187568,1969464,21,4,45,21.0653,0.0001,0.205382714,4.059966402,0.0001,0.0014,14,3,29,0.0795,98782,0.5266,169,0.463,23.0612,434.5213
R,187568,750272,8,0,23,8.0163,0,0.121086967,5.805577214,0.0001,-0.0009,5,3,52,0.1425,80009,0.4266,197,0.5397,7.9923,275.4853
R,187568,1031624,11,0,29,10.9557,0.0001,0.148902558,5.064168138,0.0001,0.0003,7,3,41,0.1123,89013,0.4746,179,0.4904,10.9408,310.0082
R,187568,562704,6,0,20,5.9929,0,0.095959151,6.710424573,0,-0.0006,4,3,67,0.1836,67404,0.3594,213,0.5836,6.5067,250.8307
R,187568,3282440,35,13,63,34.9914,0.0002,0.250001179,3.543159668,0.0002,0.0002,25,3,23,0.063,102394,0.5459,171,0.4685,41.018,605.2632
R,187568,2532168,27,8,51,26.8466,0.0001,0.22733397,3.783731369,0.0001,0.0001,19,3,26,0.0712,101036,0.5387,170,0.4658,30.2906,516.7732
R,187568,2625952,28,6,59,27.9941,0.0001,0.23051053,3.747528594,0.0001,-0.0016,20,3,25,0.0685,101412,0.5407,166,0.4548,32.4628,519.7931
R,187568,1125408,12,0,30,11.9881,0.0001,0.156502635,4.896272462,0.0001,-0.0004,8,3,40,0.1096,89646,0.4779,186,0.5096,11.372,327.5496
R,187568,1594328,17,1,40,16.9312,0.0001,0.186925756,4.333892987,0.0001,-0.0011,12,3,32,0.0877,96891,0.5166,172,0.4712,17.8631,393.5018
R,187568,2813520,30,9,60,29.9618,0.0002,0.236536767,3.681183699,0.0002,0.0003,21,3,24,0.0658,101614,0.5417,174,0.4767,36.2302,546.1384
R,187568,2438384,26,6,51,25.9777,0.0001,0.224037511,3.822240204,0.0001,-0.001,18,3,26,0.0712,100648,0.5366,165,0.4521,29.7253,499.6393
R,187568,3657576,39,11,72,38.9747,0.0002,0.259453179,3.45389847,0.0002,-0.0002,29,3,22,0.0603,102880,0.5485,166,0.4548,49.7374,654.8098
R,187568,2250816,24,6,50,23.9964,0.0001,0.217046118,3.907239767,0.0001,0.0008,17,3,27,0.074,99668,0.5314,172,0.4712,27.8753,464.2164
R,187568,1219192,13,1,32,12.9924,0.0001,0.163494028,4.752511281,0.0001,-0.0019,9,3,37,0.1014,92682,0.4941,187,0.5123,14.2096,303.5526
R,187568,937840,10,0,27,9.9951,0.0001,0.140577616,5.263535039,0.0001,0.0016,7,3,45,0.1233,87202,0.4649,188,0.5151,9.0983,269.2936
R,187568,3376224,36,13,66,36.1988,0.0002,0.252461786,3.519348822,0.0002,0.0002,26,3,23,0.063,102273,0.5453,167,0.4575,38.7722,550.4101
R,189927,3513649,37,13,67,37.0285,0.0002,0.254577042,3.49920795,0.0002,0.0004,27,3,22,0.0603,103801,0.5465,165,0.4521,43.4623,568.044
R,189927,854671,9,0,25,9.0325,0,0.131231505,5.509107561,0,-0.0009,6,3,47,0.1288,84902,0.447,188,0.5151,8.6152,258.8457
R,189927,1994233,21,4,44,20.9588,0.0001,0.205158725,4.063042961,0.0001,0.0002,15,3,29,0.0795,98341,0.5178,169,0.463,22.0723,395.5189
R,189927,759708,8,0,23,8.0236,0,0.120954923,5.809662894,0,0.0005,5,3,52,0.1425,81631,0.4298,198,0.5425,7.6033,249.3694
R,189927,1044598,11,0,29,10.9425,0.0001,0.14874014,5.067897504,0.0001,-0.0012,7,3,43,0.1178,89415,0.4708,189,0.5178,9.9186,285.568
R,189927,569781,6,0,19,6.0055,0,0.095854509,6.714808463,0,-0.0002,4,3,65,0.1781,68630,0.3613,215,0.589,5.9309,224.6135
R,189927,3323722,35,10,68,35.073,0.0002,0.249728543,3.54582359,0.0002,0.0006,25,3,23,0.063,103725,0.5461,174,0.4767,38.1511,554.479
R,189927,2564014,27,7,52,27.0454,0.0001,0.227086048,3.786593869,0.0001,0.0001,19,3,26,0.0712,102206,0.5381,168,0.4603,29.6973,470.3982
R,189927,2658978,28,8,57,27.9112,0.0001,0.230259162,3.750361747,0.0001,0.0005,20,3,25,0.0685,102075,0.5374,165,0.4521,30.4343,472.6308
R,189927,1139562,12,0,29,11.9646,0.0001,0.156331971,4.899905451,0.0001,-0.0001,8,3,39,0.1068,92808,0.4887,174,0.4767,10.8137,292.2867
R,189927,1614379,17,3,40,16.9329,0.0001,0.186721889,4.337167067,0.0001,0.0002,12,3,32,0.0877,97057,0.511,178,0.4877,17.2031,345.29
R,189927,2848905,30,10,56,30.0117,0.0002,0.236278827,3.683962768,0.0002,-0.0001,21,3,25,0.0685,102790,0.5412,172,0.4712,33.9046,490.973
R,189927,2469051,26,8,53,26.0341,0.0001,0.223793201,3.825133232,0.0001,0.0001,18,3,26,0.0712,102109,0.5376,169,0.463,28.9278,439.9216
R,189927,3703576,39,16,71,38.9413,0.0002,0.259170237,3.456485848,0.0002,-0.0003,29,3,22,0.0603,104046,0.5478,170,0.4658,42.3634,526.6462
R,189927,2279124,24,5,50,23.9653,0.0001,0.216809432,3.910199583,0.0001,0.0011,17,3,27,0.074,101217,0.5329,172,0.4712,22.0355,363.4066
R,189927,1234525,13,0,33,13.0692,0.0001,0.163315704,4.756058957,0.0001,-0.0024,9,3,37,0.1014,94652,0.4984,179,0.4904,10.9484,261.2709
R,189927,949635,10,0,27,10.0385,0.0001,0.140424318,5.267369737,0.0001,-0.0015,7,3,45,0.1233,88880,0.468,185,0.5068,8.2167,230.4978
R,189927,3418686,36,11,64,36.0003,0.0002,0.25218648,3.521992354,0.0002,0.0013,26,3,23,0.063,103657,0.5458,168,0.4603,37.1248,479.6015
R,187788,3474078,37,12,67,37.0604,0.0002,0.254828879,3.496829912,0.0002,-0.0002,27,3,22,0.0603,102787,0.5474,166,0.4548,36.8479,480.2815
R,187788,845046,9,0,26,8.9927,0,0.131361369,5.50552365,0,0.0006,6,3,47,0.1288,85526,0.4554,193,0.5288,7.1318,212.7541
R,187788,1971774,21,4,45,21.0134,0.0001,0.205361688,4.060254969,0.0001,-0.0005,15,3,29,0.0795,99314,0.5289,170,0.4658,18.5452,321.6437
R,187788,751152,8,0,25,8.0472,0,0.121074571,5.805960529,0,0.0009,5,3,52,0.1425,77118,0.4107,196,0.537,6.4119,210.371
R,187788,1032834,11,0,29,10.9628,0.0001,0.148887314,5.064517911,0.0001,0.0016,7,3,41,0.1123,90555,0.4822,185,0.5068,9.0957,236.9492
R,187788,563364,6,0,20,6.0275,0,0.095949327,6.710835895,0,-0.0022,4,3,64,0.1753,70482,0.3753,203,0.5562,5.1007,188.758
R,187788,3286290,35,9,63,34.9223,0.0002,0.249975584,3.543409533,0.0002,0.0014,25,3,23,0.063,102458,0.5456,163,0.4466,34.686,461.3035
R,187788,2535138,27,8,53,26.9765,0.0001,0.227310696,3.78399986,0.0001,0.0002,19,3,26,0.0712,101057,0.5381,169,0.463,26.0309,388.1979
R,187788,2629032,28,8,53,27.9475,0.0001,0.230486931,3.747794349,0.0001,0.0004,20,3,25,0.0685,101372,0.5398,176,0.4822,26.4893,403.6436
R,187788,1126728,12,1,30,12.0778,0.0001,0.156486612,4.896613279,0.0001,-0.0003,8,3,40,0.1096,90613,0.4825,179,0.4904,9.4039,246.8947
R,187788,1596198,17,2,41,16.9838,0.0001,0.186906619,4.334200078,0.0001,-0.0002,12,3,32,0.0877,97212,0.5177,178,0.4877,14.395,296.5958
R,187788,2816820,30,9,59,29.9538,0.0002,0.236512551,3.68144438,0.0002,-0.0006,21,3,24,0.0658,101326,0.5396,175,0.4795,29.0209,421.3255
R,187788,2441244,26,6,51,26.0805,0.0001,0.224014575,3.822511578,0.0001,0.0004,18,3,26,0.0712,100927,0.5375,169,0.463,24.4457,377.7328
R,187788,3661866,39,15,68,38.784,0.0002,0.259426617,3.454141156,0.0002,0.0005,29,3,22,0.0603,102944,0.5482,165,0.4521,40.1311,498.0488
R,187788,2253456,24,3,49,24.0445,0.0001,0.217023898,3.907517408,0.0001,-0.0007,17,3,27,0.074,100422,0.5348,171,0.4685,22.0035,358.4151
R,187788,1220622,13,1,32,12.9609,0.0001,0.16347729,4.752844024,0.0001,0.0008,9,3,37,0.1014,92971,0.4951,179,0.4904,10.2448,258.5501
R,187788,938940,10,0,27,10.0184,0.0001,0.140563224,5.26389479,0.0001,0.0007,7,3,44,0.1205,88323,0.4703,185,0.5068,8.0551,228.0957
R,187788,3380184,36,14,65,36.1123,0.0002,0.252435939,3.519596786,0.0002,0.0002,26,3,23,0.063,102455,0.5456,166,0.4548,34.2384,445.1893
R,187057,3460554,37,12,65,36.9939,0.0002,0.254915701,3.496011049,0.0002,0.0005,27,3,23,0.063,102141,0.546,166,0.4548,34.7959,450.3536
R,187057,841756,9,0,25,8.9854,0,0.131406079,5.504290935,0,-0.0001,6,3,48,0.1315,83622,0.447,196,0.537,6.8881,207.5689
R,187057,1964098,21,3,47,21.0014,0.0001,0.205431643,4.059295099,0.0001,0.0004,15,3,29,0.0795,98905,0.5287,184,0.5041,17.6359,311.9205
R,187057,748228,8,0,24,8.0217,0,0.121115827,5.804685048,0,0.0005,5,3,51,0.1397,80524,0.4305,197,0.5397,6.1805,199.4821
R,187057,1028813,11,0,30,11.0368,0.0001,0.148938005,5.06335503,0.0001,0.0003,7,3,41,0.1123,88481,0.473,179,0.4904,8.3786,223.9602
R,187057,561171,6,0,20,5.992,0,0.095982022,6.709467192,0,-0.0004,4,3,64,0.1753,72026,0.385,205,0.5616,4.8245,177.9791
R,187057,3273497,35,13,65,35.0117,0.0002,0.250060751,3.542578275,0.0002,0.0004,25,3,23,0.063,102168,0.5462,163,0.4466,32.4662,435.3776
R,187057,2525269,27,7,52,26.9602,0.0001,0.227388136,3.783106692,0.0001,-0.0001,19,3,25,0.0685,100823,0.539,172,0.4712,24.2163,369.0167
R,187057,2618798,28,7,57,28.0915,0.0001,0.230565471,3.746910083,0.0001,-0.0001,20,3,25,0.0685,100778,0.5388,166,0.4548,24.9034,373.744
R,187057,1122342,12,0,32,12.0009,0.0001,0.156539936,4.89547923,0.0001,-0.0005,8,3,40,0.1096,89207,0.4769,193,0.5288,9.1009,233.1029
R,187057,1589984,17,2,40,17.029,0.0001,0.186970281,4.333178703,0.0001,-0.0013,12,3,32,0.0877,96383,0.5153,179,0.4904,13.7332,279.4753
R,187057,2805855,30,8,58,30.001,0.0002,0.236593143,3.680577001,0.0002,-0.001,21,3,24,0.0658,101168,0.5408,161,0.4411,27.4407,376.9295
R,187057,2431741,26,8,52,26.1094,0.0001,0.224090909,3.821608617,0.0001,-0.0005,18,3,26,0.0712,100391,0.5367,174,0.4767,21.9834,335.0144
R,187057,3647611,39,16,71,39.0658,0.0002,0.259515006,3.453333768,0.0002,0.0005,29,3,22,0.0603,102497,0.5479,164,0.4493,35.7874,439.2278
R,187057,2244684,24,6,49,23.9388,0.0001,0.21709785,3.906593593,0.0001,0.0009,17,3,27,0.074,99398,0.5314,171,0.4685,19.9161,298.0996
R,187057,1215870,13,0,31,12.9908,0.0001,0.163532959,4.751737558,0.0001,-0.0005,9,3,38,0.1041,89409,0.478,177,0.4849,9.2082,214.2647
R,187057,935285,10,0,27,9.9552,0.0001,0.140611121,5.26269773,0,0.0003,7,3,44,0.1205,87359,0.467,186,0.5096,6.9655,192.6188
R,187057,3367026,36,11,69,36.0072,0.0002,0.252521958,3.518771724,0.0002,0.0001,26,3,23,0.063,101980,0.5452,162,0.4438,31.0315,390.3857
R,184689,3416746,37,13,68,37.0125,0.0002,0.255199752,3.493335478,0.0002,0.0006,27,3,22,0.0603,101083,0.5473,175,0.4795,31.6804,389.9225
R,184689,831100,9,0,25,9.0139,0,0.131552504,5.500258018,0,-0.0001,6,3,48,0.1315,82455,0.4465,192,0.526,6.1286,179.5506
R,184689,1939234,21,4,48,20.8733,0.0001,0.205660555,4.056158026,0.0001,0.0001,15,3,29,0.0795,97568,0.5283,175,0.4795,16.1145,272.0825
R,184689,738756,8,0,26,8.0225,0,0.121250786,5.80051688,0.0001,-0.0013,5,3,52,0.1425,78526,0.4252,197,0.5397,5.4557,175.1187
R,184689,1015789,11,0,28,11.0242,0.0001,0.149103966,5.059552014,0.0001,-0.0001,7,3,42,0.1151,87810,0.4754,183,0.5014,7.4893,195.6858
R,184689,554067,6,0,19,5.9759,0,0.096088975,6.70499389,0,0.0009,4,3,63,0.1726,70123,0.3797,201,0.5507,4.3047,157.5555
R,184689,3232057,35,11,70,35.2016,0.0002,0.250339392,3.539862156,0.0002,0.0003,25,3,23,0.063,100600,0.5447,166,0.4548,29.6649,379.8299
R,184689,2493301,27,8,53,26.9679,0.0001,0.227641513,3.780187998,0.0001,0.0006,19,3,26,0.0712,99499,0.5387,167,0.4575,21.57,315.5472
R,184689,2585646,28,7,52,27.9852,0.0002,0.230822389,3.744021136,0.0002,-0.0001,20,3,25,0.0685,99836,0.5406,178,0.4877,22.6349,323.572
R,184689,1108134,12,1,31,12.0199,0.0001,0.156714368,4.891773676,0.0001,0.0017,8,3,39,0.1068,89972,0.4872,177,0.4849,7.9794,203.2292
R,184689,1569856,17,2,40,16.8752,0.0001,0.18717862,4.329840122,0.0001,0.0006,12,3,32,0.0877,95744,0.5184,174,0.4767,12.1801,243.4089
R,184689,2770335,30,9,55,29.9889,0.0002,0.236856778,3.677743249,0.0002,-0.0001,21,3,24,0.0658,100082,0.5419,165,0.4521,24.5748,338.3757
R,184689,2400957,26,6,51,26.0509,0.0001,0.224340612,3.818658564,0.0001,-0.0002,18,3,27,0.074,98595,0.5338,180,0.4932,20.7043,308.3074
R,184689,3601435,39,14,71,39.0151,0.0002,0.259804182,3.450695733,0.0002,0.0003,29,3,22,0.0603,101223,0.5481,164,0.4493,33.55,410.1125
R,184689,2216268,24,4,51,23.9429,0.0001,0.217339761,3.903575373,0.0001,-0.0002,17,3,28,0.0767,97632,0.5286,171,0.4685,18.6743,276.087
R,184689,1200478,13,1,32,13.01,0.0001,0.163715183,4.748119871,0.0001,-0.0007,9,3,39,0.1068,89282,0.4834,180,0.4932,8.5302,199.5296
R,184689,923445,10,0,28,10.0126,0.0001,0.140767803,5.2587861,0.0001,0.0009,7,3,45,0.1233,85553,0.4632,186,0.5096,6.5635,178.2941
R,184689,3324402,36,13,65,35.9886,0.0002,0.252803342,3.516076279,0.0002,-0.0006,26,3,23,0.063,100814,0.5459,176,0.4822,29.8873,350.888
R,180868,3346058,37,14,66,36.9584,0.0002,0.255667254,3.488943485,0.0002,0.0007,27,3,23,0.063,98795,0.5462,168,0.4603,29.9931,347.6507
R,180868,813906,9,0,25,9.0104,0,0.131793542,5.493633159,0,0.0002,6,3,47,0.1288,82387,0.4555,184,0.5041,5.741,166.1663
R,180868,1899114,21,3,42,21.0926,0.0001,0.206037318,4.051007539,0.0001,0,14,3,28,0.0767,95423,0.5276,171,0.4685,14.8804,241.9946
R,180868,723472,8,0,24,7.9927,0,0.1214729,5.793670855,0,0.0021,5,3,51,0.1397,78707,0.4352,192,0.526,5.163,159.9603
R,180868,994774,11,0,30,11.0131,0.0001,0.149377146,5.053305906,0.0001,0.0002,7,3,41,0.1123,85698,0.4738,185,0.5068,7.069,181.1014
R,180868,542604,6,0,19,5.9723,0,0.096264996,6.697645068,0,0.0011,4,3,65,0.1781,68537,0.3789,210,0.5753,3.9554,145.5912
R,180868,3165190,35,11,65,35.0942,0.0002,0.250797992,3.535403542,0.0002,0.0002,25,3,23,0.063,98811,0.5463,170,0.4658,28.0265,333.5593
R,180868,2441718,27,8,52,26.9212,0.0001,0.228058538,3.775396484,0.0001,-0.0005,19,3,25,0.0685,97341,0.5382,171,0.4685,20.4433,285.7082
R,180868,2532152,28,9,52,27.8975,0.0002,0.231245222,3.739278704,0.0002,-0.0006,20,3,25,0.0685,97769,0.5406,166,0.4548,21.1466,287.9184
R,180868,1085208,12,0,33,12.008,0.0001,0.157001446,4.885688883,0.0001,0.0013,8,3,40,0.1096,87589,0.4843,189,0.5178,7.8709,186.2954
R,180868,1537378,17,2,44,17.0125,0.0001,0.187521533,4.32435828,0.0001,0.0018,12,3,32,0.0877,93382,0.5163,175,0.4795,11.5578,217.8417
R,180868,2713020,30,7,57,30.0033,0.0002,0.237290666,3.673091506,0.0002,0.0005,21,3,24,0.0658,97862,0.5411,173,0.474,22.9886,301.0322
R,180868,2351284,26,7,48,25.9552,0.0001,0.224751572,3.813815727,0.0001,0.0005,18,3,26,0.0712,97142,0.5371,175,0.4795,19.4588,275.1958
R,180868,3526926,39,14,69,38.9007,0.0002,0.260280118,3.446365414,0.0002,-0.0006,29,3,22,0.0603,99259,0.5488,162,0.4438,31.7428,351.7105
R,180868,2170416,24,7,51,24.0791,0.0001,0.217737896,3.898620522,0.0001,-0.0001,17,3,27,0.074,96610,0.5341,165,0.4521,17.6497,263.7255
R,180868,1175642,13,1,31,13.0621,0.0001,0.164015122,4.742178848,0.0001,0.0003,9,3,37,0.1014,89308,0.4938,178,0.4877,8.6229,194.3243
R,180868,904340,10,0,28,9.9834,0.0001,0.14102567,5.252362309,0.0001,-0.0005,7,3,44,0.1205,84702,0.4683,190,0.5205,6.2971,173.399
R,180868,3255624,36,12,64,36.0417,0.0002,0.253266442,3.511651761,0.0002,0.0008,26,3,23,0.063,98859,0.5466,165,0.4521,28.857,339.5685
