topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
SBM,108900,544491,9.9998,0,26,10.06,0.0001,0.147585122,5.580710762,0.0013,0.0005,7,3,45,0.1233,49457,0.4542,182,0.4986,3.8117,119.0395
SBM,108900,1904564,34.9782,12,65,35.3107,0.0003,0.262408836,3.830240222,0.0012,0.0006,25,4,23,0.063,58545,0.5376,161,0.4411,18.1199,230.0576
SBM,108900,1907102,35.0248,11,62,35.0738,0.0003,0.262530954,3.8290431,0.0024,0.0004,25,4,24,0.0658,58520,0.5374,169,0.463,18.3378,228.3846
SBM,108900,1907273,35.028,13,67,34.6183,0.0003,0.262539176,3.828962533,0.0047,-0.0006,25,4,24,0.0658,58667,0.5387,157,0.4301,18.1821,225.1651
SBM,105800,1269832,24.0044,6,50,23.9643,0.0002,0.228489622,4.20291177,0.0009,-0.0008,17,3,27,0.074,55665,0.5261,159,0.4356,11.1566,175.7382
SBM,105800,1269448,23.9971,6,49,24.0675,0.0002,0.228461813,4.203253858,0.0017,-0.0008,17,3,27,0.074,55556,0.5251,168,0.4603,11.0289,175.9392
SBM,105800,1268220,23.9739,6,46,23.8084,0.0002,0.228372828,4.204348972,0.0033,-0.0006,17,4,28,0.0767,55273,0.5224,162,0.4438,10.9079,174.0567
SBM,105800,423946,8.0141,0,25,8.0381,0.0001,0.127623697,6.094453365,0.0003,0.0021,5,3,50,0.137,44823,0.4237,189,0.5178,3.1585,107.7597
SBM,105800,422814,7.9927,0,24,7.9981,0.0001,0.127377863,6.101409892,0.0006,-0.0006,5,3,52,0.1425,44316,0.4189,185,0.5068,3.1167,107.2703
SBM,105800,423437,8.0045,0,21,8.0007,0.0001,0.12751324,6.097576975,0.0011,0.0001,5,3,52,0.1425,43885,0.4148,190,0.5205,2.9837,106.3655
SBM,105800,1746603,33.0171,11,62,32.6777,0.0003,0.257800352,3.876107823,0.0012,-0.0009,24,3,24,0.0658,56821,0.5371,164,0.4493,16.3578,213.2596
SBM,105800,1744882,32.9845,11,59,32.9764,0.0003,0.257709711,3.877023653,0.0023,-0.0008,24,3,24,0.0658,56676,0.5357,163,0.4466,16.2013,212.2359
SBM,105800,1744651,32.9802,11,62,32.994,0.0003,0.257697538,3.87714669,0.0046,0.0008,24,4,24,0.0658,56943,0.5382,160,0.4384,16.1395,210.2417
SBM,105800,528525,9.991,0,27,9.9762,0.0001,0.14789593,5.573441729,0.0004,0.0017,7,3,44,0.1205,47911,0.4528,180,0.4932,3.8655,115.0103
SBM,105800,527928,9.9797,0,26,9.9935,0.0001,0.147792014,5.575869771,0.0007,-0.0013,7,3,46,0.126,47478,0.4488,189,0.5178,3.7275,115.4021
SBM,105800,528794,9.9961,0,25,9.9849,0.0001,0.147942714,5.57234933,0.0014,0.0005,7,3,46,0.126,46831,0.4426,178,0.4877,3.6826,115.3598
SBM,105800,1852764,35.0239,11,65,34.8791,0.0003,0.263225596,3.822251204,0.0013,0.001,25,4,23,0.063,57048,0.5392,166,0.4548,17.5794,218.9012
SBM,105800,1851215,34.9946,13,65,34.9941,0.0003,0.263148694,3.823001639,0.0025,-0.001,25,4,24,0.0658,56789,0.5368,157,0.4301,17.5724,219.7935
SBM,105800,1851773,35.0052,14,63,34.8689,0.0003,0.263176404,3.822731193,0.0048,-0.0006,25,4,24,0.0658,56995,0.5387,156,0.4274,17.4822,214.8547
SBM,104400,1253945,24.0219,6,46,24.1578,0.0002,0.22883709,4.198642946,0.0009,-0.0005,17,3,27,0.074,54753,0.5245,161,0.4411,11.0561,173.661
SBM,104400,1254115,24.0252,6,47,23.9582,0.0002,0.228849569,4.198489822,0.0017,0.0008,17,4,28,0.0767,54543,0.5224,164,0.4493,10.8273,171.9799
SBM,104400,1250145,23.9491,6,47,23.8436,0.0002,0.228557694,4.202074653,0.0034,0.0008,17,4,28,0.0767,54965,0.5265,164,0.4493,10.7092,171.0369
SBM,104400,417978,8.0072,0,25,8.0499,0.0001,0.127701357,6.092259229,0.0003,-0.0008,5,3,49,0.1342,43805,0.4196,184,0.5041,3.0545,105.5833
SBM,104400,417290,7.9941,0,23,8.0033,0.0001,0.127549705,6.096545419,0.0006,0.0012,5,3,53,0.1452,42356,0.4057,191,0.5233,3.0233,106.1408
SBM,104400,417669,8.0013,0,22,7.9873,0.0001,0.127633277,6.094182618,0.0012,-0.0012,5,3,54,0.1479,42151,0.4037,193,0.5288,2.9969,105.2825
SBM,104400,1723502,33.0173,11,62,32.9561,0.0003,0.258117071,3.872911916,0.0012,-0.0006,24,3,23,0.063,55955,0.536,164,0.4493,16.2416,210.1538
SBM,104400,1720605,32.9618,12,59,32.4246,0.0003,0.257962204,3.87447381,0.0023,-0.0007,24,4,24,0.0658,56056,0.5369,167,0.4575,16.0054,209.8043
SBM,104400,1725864,33.0625,11,60,32.9775,0.0003,0.258243146,3.871641557,0.0047,0,24,4,25,0.0685,55955,0.536,159,0.4356,16.2678,205.7059
SBM,104400,521530,9.991,0,27,10.0501,0.0001,0.148077064,5.569214875,0.0004,0.0011,7,3,43,0.1178,47324,0.4533,180,0.4932,3.7554,115.3949
SBM,104400,522810,10.0155,0,26,10.0331,0.0001,0.148302724,5.563958689,0.0006,-0.0036,7,3,44,0.1205,47335,0.4534,177,0.4849,3.7956,115.5542
SBM,104400,522834,10.016,0,28,10.0815,0.0001,0.14830695,5.563860361,0.0014,-0.0013,7,3,45,0.1233,45743,0.4382,187,0.5123,3.6812,114.4504
SBM,104400,1826470,34.9898,12,63,35.2016,0.0003,0.26345885,3.819977281,0.0013,-0.0002,25,3,23,0.063,56103,0.5374,157,0.4301,17.5427,219.3096
SBM,104400,1827063,35.0012,10,66,34.8788,0.0003,0.263488733,3.819686201,0.0025,-0.0009,25,3,24,0.0658,56093,0.5373,159,0.4356,17.1694,214.8342
SBM,104400,1826761,34.9954,11,63,34.7916,0.0003,0.263473516,3.819834422,0.0049,0.0005,25,4,24,0.0658,56249,0.5388,161,0.4411,17.5296,214.4651
SBM,103900,1247975,24.0226,8,48,24.0887,0.0002,0.228940887,4.197369762,0.0009,0.0001,17,3,27,0.074,54709,0.5266,170,0.4658,10.8599,173.987
SBM,103900,1244258,23.9511,6,48,23.9736,0.0002,0.228666171,4.200741469,0.0017,-0.0001,17,4,27,0.074,54259,0.5222,166,0.4548,10.6841,172.7693
SBM,103900,1246714,23.9983,6,49,23.9241,0.0002,0.228847781,4.198511768,0.0034,-0.0004,17,4,28,0.0767,54459,0.5241,162,0.4438,10.7333,169.8049
SBM,103900,415181,7.9919,0,23,8.0172,0.0001,0.127581594,6.095643582,0.0003,-0.0011,5,3,51,0.1397,43861,0.4221,187,0.5123,3.0821,104.8321
SBM,103900,416030,8.0083,0,23,7.9665,0.0001,0.127769732,6.090328809,0.0005,0.0013,5,3,52,0.1425,43311,0.4169,194,0.5315,2.9477,105.2036
SBM,103900,416217,8.0119,0,24,7.9864,0.0001,0.127811119,6.089160949,0.0011,0.0002,5,3,54,0.1479,42146,0.4056,193,0.5288,2.9424,104.38
SBM,103900,1713736,32.9882,12,62,33.0673,0.0003,0.258149992,3.872580098,0.0012,-0.0006,24,3,24,0.0658,55501,0.5342,156,0.4274,15.959,205.8231
SBM,103900,1712507,32.9645,11,61,32.99,0.0003,0.258083921,3.87324612,0.0023,0.0006,24,4,24,0.0658,55810,0.5372,163,0.4466,15.8718,203.1356
SBM,103900,1711287,32.941,8,62,33.0219,0.0003,0.258018286,3.873908019,0.0046,0.0012,24,4,24,0.0658,55844,0.5375,161,0.4411,15.9688,203.5802
SBM,103900,518619,9.983,0,26,9.9821,0.0001,0.148069178,5.569398756,0.0004,0.0001,7,3,43,0.1178,46842,0.4508,182,0.4986,3.763,114.1777
SBM,103900,518637,9.9834,0,27,10.0085,0.0001,0.148072374,5.569324223,0.0007,0.0006,7,3,45,0.1233,46645,0.4489,175,0.4795,3.7372,114.3412
SBM,103900,520208,10.0136,0,26,10.0069,0.0001,0.148350925,5.56283736,0.0014,0.0009,7,3,46,0.126,45615,0.439,178,0.4877,3.6834,114.5473
SBM,103900,1819520,35.0244,12,63,34.8482,0.0003,0.263666362,3.817957138,0.0013,-0.001,25,3,23,0.063,55953,0.5385,159,0.4356,17.4305,218.5815
SBM,103900,1819407,35.0223,13,61,35.2398,0.0003,0.263660642,3.818012785,0.0025,0.0002,25,4,23,0.063,55824,0.5373,164,0.4493,17.1463,215.6839
SBM,103900,1817701,34.9894,15,62,34.7902,0.0003,0.263574244,3.818853579,0.005,0.0009,25,4,24,0.0658,55992,0.5389,157,0.4301,17.4164,212.2298
SBM,100300,1203836,24.0047,7,49,24.0514,0.0002,0.229617911,4.189087928,0.0009,0.0001,17,3,27,0.074,52710,0.5255,160,0.4384,10.4267,167.7007
SBM,100300,1203427,23.9966,5,47,23.8088,0.0002,0.229586514,4.189471135,0.0018,-0.0008,17,3,27,0.074,52669,0.5251,167,0.4575,10.4646,165.0811
SBM,100300,1202957,23.9872,5,47,23.8254,0.0002,0.229550421,4.18991176,0.0035,-0.0011,17,4,28,0.0767,52736,0.5258,169,0.463,10.3778,163.859
SBM,100300,400519,7.9864,0,23,7.9686,0.0001,0.127933517,6.085709926,0.0003,0.0008,5,3,52,0.1425,41977,0.4185,184,0.5041,2.9771,100.4859
SBM,100300,401335,8.0027,0,22,7.972,0.0001,0.128121572,6.080415679,0.0006,-0.0021,5,3,51,0.1397,42213,0.4209,183,0.5014,2.896,101.3434
SBM,100300,401917,8.0143,0,21,7.9684,0.0001,0.128255467,6.076652121,0.0011,0.0001,5,3,53,0.1452,41929,0.418,187,0.5123,2.873,101.0284
SBM,100300,1654382,32.9887,10,61,33.081,0.0003,0.258992488,3.864112244,0.0012,0.0014,24,4,23,0.063,53799,0.5364,156,0.4274,15.51,201.1115
SBM,100300,1655532,33.0116,11,60,32.9011,0.0003,0.259056693,3.863468801,0.0024,-0.0003,24,4,24,0.0658,53667,0.5351,153,0.4192,15.535,198.5162
SBM,100300,1654308,32.9872,13,60,32.6641,0.0003,0.258988355,3.864153673,0.0048,-0.0002,24,4,24,0.0658,53688,0.5353,158,0.4329,15.4966,196.6978
SBM,100300,502011,10.0102,0,27,10.0345,0.0001,0.14880255,5.552354666,0.0004,-0.0023,7,3,43,0.1178,45679,0.4554,173,0.474,3.6446,109.9929
SBM,100300,501551,10.001,0,26,9.977,0.0001,0.148717846,5.554317481,0.0007,-0.0015,7,3,44,0.1205,45558,0.4542,175,0.4795,3.6301,110.1335
SBM,100300,503726,10.0444,0,26,10.0105,0.0001,0.149117667,5.545065777,0.0015,0.0018,7,3,45,0.1233,45164,0.4503,181,0.4959,3.588,109.419
SBM,100300,1753160,34.9583,12,64,34.9037,0.0003,0.264350851,3.81131243,0.0013,0,25,3,23,0.063,54086,0.5392,157,0.4301,16.6904,208.3694
SBM,100300,1756396,35.0229,13,62,34.986,0.0003,0.264521242,3.809662826,0.0026,-0.0009,25,4,23,0.063,53810,0.5365,156,0.4274,16.8503,203.7644
SBM,100300,1753807,34.9712,13,64,34.862,0.0003,0.264384943,3.810982225,0.0051,0.0005,25,4,24,0.0658,53922,0.5376,162,0.4438,16.9149,202.4349
SBM,105600,1267339,24.0026,6,48,23.8539,0.0002,0.228522663,4.20250539,0.0008,0.0008,17,3,27,0.074,55283,0.5235,164,0.4493,11.0769,175.3741
SBM,105600,1268357,24.0219,6,48,23.8519,0.0002,0.228596501,4.201597593,0.0017,-0.0013,17,3,28,0.0767,55247,0.5232,160,0.4384,11.0253,174.1665
SBM,105600,1265684,23.9713,7,48,23.6722,0.0002,0.228402495,4.203983792,0.0034,0.0001,17,4,28,0.0767,55454,0.5251,163,0.4466,10.8979,172.9613
SBM,105600,422917,8.0098,0,22,8.021,0.0001,0.127596429,6.095224153,0.0003,0.0004,5,3,51,0.1397,44355,0.42,188,0.5151,3.1175,107.1736
SBM,105600,421978,7.992,0,25,8.0017,0.0001,0.127392023,6.101008741,0.0006,0.0027,5,3,53,0.1452,43723,0.414,189,0.5178,3.4392,108.2661
SBM,105600,422666,8.005,0,22,7.8919,0.0001,0.127541835,6.096768016,0.0011,0.002,5,3,53,0.1452,44346,0.4199,190,0.5205,3.0358,106.9362
SBM,105600,1744165,33.0334,10,60,32.9853,0.0003,0.257890759,3.875194884,0.0012,-0.0008,24,3,24,0.0658,56722,0.5371,160,0.4384,16.3814,217.3165
SBM,105600,1742716,33.006,12,60,33.0291,0.0003,0.25781433,3.875966636,0.0023,0.0015,24,4,24,0.0658,56496,0.535,158,0.4329,16.2148,211.3835
SBM,105600,1740938,32.9723,13,58,32.8295,0.0003,0.25772046,3.876915016,0.0046,-0.0008,24,4,24,0.0658,56721,0.5371,163,0.4466,16.3404,207.7037
SBM,105600,528609,10.0115,0,26,9.8928,0.0001,0.14811028,5.568440505,0.0003,0.0001,7,3,44,0.1205,48537,0.4596,184,0.5041,3.8117,117.0194
SBM,105600,527371,9.9881,0,27,9.9708,0.0001,0.147894657,5.573471438,0.0007,0.0004,7,3,44,0.1205,47461,0.4494,181,0.4959,3.7645,115.8016
SBM,105600,527799,9.9962,0,26,9.9326,0.0001,0.14796926,5.571729702,0.0014,0.0012,7,3,46,0.126,47841,0.453,179,0.4904,3.6606,115.4238
SBM,105600,1847327,34.9873,13,64,34.9182,0.0003,0.263175143,3.822743499,0.0013,-0.0002,25,3,23,0.063,56940,0.5392,158,0.4329,17.5749,220.927
SBM,105600,1848833,35.0158,10,62,35.0975,0.0003,0.263250082,3.822012344,0.0025,0.0003,25,4,23,0.063,56784,0.5377,160,0.4384,17.4061,220.5165
SBM,105600,1848147,35.0028,13,64,34.6882,0.0003,0.263215954,3.822345276,0.0049,-0.0004,25,4,24,0.0658,56843,0.5383,162,0.4438,17.7157,216.6077
SBM,104600,1254959,23.9954,5,47,23.9311,0.0002,0.228695023,4.200387054,0.0008,0.0016,17,3,27,0.074,54941,0.5252,163,0.4466,10.9145,173.4908
SBM,104600,1254263,23.9821,5,47,23.8023,0.0002,0.228643963,4.201014324,0.0017,-0.0024,17,4,27,0.074,54910,0.525,164,0.4493,10.9584,173.3033
SBM,104600,1253676,23.9709,7,47,23.8916,0.0002,0.228600878,4.201543803,0.0034,-0.0005,17,3,28,0.0767,54933,0.5252,171,0.4685,10.8433,171.3483
SBM,104600,417972,7.9918,0,25,8.0439,0.0001,0.127501386,6.097912395,0.0003,0.0021,5,3,50,0.137,44487,0.4253,187,0.5123,3.0794,105.9836
SBM,104600,418111,7.9945,0,23,7.9805,0.0001,0.12753199,6.097046511,0.0006,-0.0031,5,3,53,0.1452,42432,0.4057,185,0.5068,3.0371,106.3157
SBM,104600,418849,8.0086,0,22,7.9868,0.0001,0.127694306,6.092458372,0.0011,0.0015,5,3,53,0.1452,43392,0.4148,187,0.5123,2.9975,106.9245
SBM,104600,1723733,32.9586,12,59,33.1215,0.0003,0.257907783,3.875023036,0.0012,0.0006,24,4,23,0.063,56118,0.5365,165,0.4521,16.1032,210.1301
SBM,104600,1727100,33.0229,10,65,32.8583,0.0003,0.258087393,3.873211112,0.0023,-0.0004,24,4,24,0.0658,56064,0.536,155,0.4247,16.1192,208.3625
SBM,104600,1725729,32.9967,11,64,32.816,0.0003,0.258014301,3.873948224,0.0047,-0.0016,24,4,24,0.0658,56013,0.5355,167,0.4575,16.0505,204.294
SBM,104600,523758,10.0145,0,25,10.0469,0.0001,0.14826719,5.564785662,0.0003,0.0006,7,3,45,0.1233,46536,0.4449,197,0.5397,3.7579,114.8938
SBM,104600,523042,10.0008,0,25,10.0476,0.0001,0.14814128,5.567718032,0.0007,-0.0006,7,3,44,0.1205,47339,0.4526,175,0.4795,3.7632,115.2168
SBM,104600,523019,10.0004,0,26,9.9125,0.0001,0.148137232,5.567812351,0.0014,-0.0011,7,3,45,0.1233,46932,0.4487,184,0.5041,3.6472,114.4037
SBM,104600,1832699,35.042,12,62,35.2757,0.0003,0.263549648,3.819093029,0.0013,0.0014,25,3,23,0.063,56247,0.5377,155,0.4247,17.3727,217.9498
SBM,104600,1829099,34.9732,14,65,34.85,0.0003,0.263368673,3.820855991,0.0025,-0.0007,25,4,23,0.063,56223,0.5375,158,0.4329,17.2039,216.5247
SBM,104600,1828616,34.964,14,61,34.582,0.0003,0.263344365,3.82109294,0.0049,0.0004,25,4,24,0.0658,56383,0.539,163,0.4466,17.4225,213.456
SBM,102200,1225727,23.9868,7,49,23.8854,0.0002,0.229151743,4.194786216,0.0009,-0.0008,17,3,27,0.074,53764,0.5261,166,0.4548,10.8669,169.794
SBM,102200,1225883,23.9899,5,47,23.9692,0.0002,0.229163482,4.1946425,0.0018,-0.0012,17,3,27,0.074,53668,0.5251,161,0.4411,10.7667,168.6604
SBM,102200,1226651,24.0049,5,49,23.9431,0.0002,0.229221249,4.193935416,0.0034,-0.0009,17,4,28,0.0767,53597,0.5244,164,0.4493,10.5209,167.0743
SBM,102200,408849,8.001,0,24,8.0213,0.0001,0.127879826,6.087223246,0.0003,-0.0008,5,3,51,0.1397,43275,0.4234,196,0.537,3.0282,103.7991
SBM,102200,408416,7.9925,0,22,8.0327,0.0001,0.127782088,6.089980107,0.0006,-0.002,5,3,52,0.1425,40607,0.3973,184,0.5041,2.9762,103.7761
SBM,102200,409288,8.0095,0,23,8.0153,0.0001,0.127978813,6.084433842,0.0011,0.0016,5,3,53,0.1452,41936,0.4103,196,0.537,2.9102,102.15
SBM,102200,1687358,33.0207,12,62,33.0731,0.0003,0.258633704,3.867712731,0.0012,0.0002,24,3,24,0.0658,54602,0.5343,162,0.4438,15.7018,205.1247
SBM,102200,1684960,32.9738,12,63,32.8496,0.0003,0.258502527,3.86903121,0.0024,-0.0002,24,4,24,0.0658,54796,0.5362,166,0.4548,15.7864,202.9451
SBM,102200,1685687,32.988,11,65,32.7171,0.0003,0.258542315,3.868631172,0.0048,-0.0011,24,4,25,0.0685,54911,0.5373,154,0.4219,15.9923,202.9085
SBM,102200,509880,9.9781,0,26,9.9866,0.0001,0.148248658,5.565217037,0.0004,0.0017,7,3,43,0.1178,46186,0.4519,177,0.4849,3.7765,112.7475
SBM,102200,510901,9.9981,0,27,9.9733,0.0001,0.148433174,5.560925093,0.0008,0.002,7,3,45,0.1233,45972,0.4498,181,0.4959,3.7015,112.027
SBM,102200,510505,9.9903,0,31,10.0296,0.0001,0.148361652,5.562587875,0.0014,0,7,3,45,0.1233,46607,0.456,182,0.4986,3.6607,111.5233
SBM,102200,1786892,34.9685,12,61,34.826,0.0003,0.263920205,3.815489575,0.0013,-0.0002,25,4,23,0.063,55015,0.5383,161,0.4411,17.01,213.2523
SBM,102200,1790075,35.0308,13,64,35.0585,0.0003,0.264084362,3.813895946,0.0025,0.0001,25,4,23,0.063,54951,0.5377,158,0.4329,17.0803,210.1308
SBM,102200,1788968,35.0092,12,63,34.7477,0.0003,0.264027304,3.814449677,0.005,0.0006,25,4,24,0.0658,55113,0.5393,160,0.4384,16.9636,204.3437
SBM,107500,1291335,24.0248,6,48,23.9943,0.0002,0.22823342,4.206065991,0.0008,-0.001,17,3,28,0.0767,56275,0.5235,163,0.4466,11.2867,177.5968
SBM,107500,1289610,23.9927,5,47,23.8984,0.0002,0.228110697,4.207578912,0.0016,0,17,3,28,0.0767,56216,0.5229,164,0.4493,11.1273,177.6713
SBM,107500,1289879,23.9977,5,48,23.8571,0.0002,0.228129845,4.207342765,0.0033,-0.0003,17,4,29,0.0795,55227,0.5137,171,0.4685,10.8945,175.0939
SBM,107500,430117,8.0022,0,24,8.0096,0.0001,0.127300204,6.103610955,0.0003,0.0013,5,3,50,0.137,45135,0.4199,183,0.5014,3.2632,108.3518
SBM,107500,430477,8.0089,0,23,8.0436,0.0001,0.127377015,6.101433934,0.0006,0.0014,5,3,53,0.1452,44529,0.4142,189,0.5178,3.1226,108.5493
SBM,107500,429592,7.9924,0,22,7.9837,0.0001,0.127188073,6.106791985,0.0011,0.0005,5,3,55,0.1507,43223,0.4021,189,0.5178,3.0224,108.4587
SBM,107500,1775659,33.0355,12,63,33.1768,0.0003,0.257474346,3.879404264,0.0012,-0.0009,24,4,24,0.0658,57526,0.5351,155,0.4247,16.5596,216.7764
SBM,107500,1772358,32.9741,11,61,33.1953,0.0003,0.25730351,3.881134459,0.0023,0.0003,24,4,24,0.0658,57693,0.5367,166,0.4548,16.592,228.0302
SBM,107500,1774357,33.0113,10,61,32.9326,0.0003,0.257407002,3.880086085,0.0046,0.0003,24,4,24,0.0658,57692,0.5367,165,0.4521,16.7117,213.5286
SBM,107500,537325,9.9967,0,26,9.9942,0.0001,0.147732066,5.57727155,0.0004,0.0014,7,3,44,0.1205,48707,0.4531,174,0.4767,3.8942,118.2559
SBM,107500,537807,10.0057,0,31,10.0351,0.0001,0.147814385,5.575346864,0.0006,0.0022,7,3,44,0.1205,48084,0.4473,183,0.5014,3.8259,119.0604
SBM,107500,536528,9.9819,0,27,10.0289,0.0001,0.147595786,5.580461023,0.0013,0.0006,7,3,45,0.1233,48516,0.4513,179,0.4904,3.778,117.1101
SBM,107500,1880740,34.9905,12,62,34.93,0.0003,0.262752823,3.826870498,0.0012,0.0007,25,4,23,0.063,57976,0.5393,157,0.4301,17.818,225.0495
SBM,107500,1880537,34.9867,12,64,34.719,0.0003,0.262742913,3.826967475,0.0024,-0.0008,25,4,24,0.0658,57760,0.5373,162,0.4438,17.8654,225.1271
SBM,107500,1881134,34.9978,13,63,34.9297,0.0003,0.262772055,3.826682324,0.0048,0.0007,25,4,24,0.0658,58027,0.5398,155,0.4247,17.8501,220.134
SBM,100000,1198474,23.9695,6,49,24.0125,0.0002,0.229545755,4.189968728,0.0009,-0.0003,17,3,27,0.074,52303,0.523,161,0.4411,10.4734,165.2205
SBM,100000,1199121,23.9824,6,48,24.036,0.0002,0.229595636,4.189359782,0.0018,-0.0003,17,3,27,0.074,52491,0.5249,168,0.4603,10.3058,164.8371
SBM,100000,1198953,23.9791,6,48,24.0291,0.0002,0.229582687,4.189517849,0.0035,-0.001,17,4,28,0.0767,52585,0.5259,159,0.4356,10.2416,163.4258
SBM,100000,399336,7.9867,0,24,7.9707,0.0001,0.127972399,6.084614496,0.0003,0,5,3,50,0.137,40218,0.4022,183,0.5014,2.9823,100.8564
SBM,100000,399451,7.989,0,22,7.9275,0.0001,0.127999011,6.083864993,0.0006,-0.0019,5,3,52,0.1425,41402,0.414,190,0.5205,2.8925,100.9912
SBM,100000,400458,8.0092,0,23,8.0238,0.0001,0.128231713,6.077319436,0.0012,0.0023,5,3,53,0.1452,41678,0.4168,184,0.5041,2.8378,100.882
SBM,100000,1650340,33.0068,13,61,32.8817,0.0003,0.25911496,3.862885101,0.0012,0.0006,24,4,23,0.063,53722,0.5372,161,0.4411,15.628,199.5402
SBM,100000,1650213,33.0043,12,58,32.9555,0.0003,0.259107848,3.862956341,0.0025,-0.0002,24,4,24,0.0658,53606,0.5361,160,0.4384,15.4199,195.2609
SBM,100000,1651106,33.0221,11,59,32.6943,0.0003,0.259157848,3.862455603,0.0049,0.0003,24,4,24,0.0658,53663,0.5366,164,0.4493,15.3538,192.3587
SBM,100000,499800,9.996,0,26,9.9949,0.0001,0.148712644,5.554438073,0.0004,0.0011,7,3,43,0.1178,45701,0.457,179,0.4904,3.6097,108.7178
SBM,100000,499263,9.9853,0,27,9.9854,0.0001,0.148613288,5.556742427,0.0007,-0.0006,7,3,44,0.1205,45172,0.4517,180,0.4932,3.548,108.6964
SBM,100000,499286,9.9857,0,25,10.0177,0.0001,0.148617546,5.556643637,0.0015,0.0013,7,3,45,0.1233,45120,0.4512,182,0.4986,3.5451,108.4471
SBM,100000,1747918,34.9584,12,65,34.8991,0.0003,0.26442413,3.810602776,0.0013,0.0001,25,3,23,0.063,53822,0.5382,152,0.4164,16.7088,206.4802
SBM,100000,1748885,34.9777,12,62,34.9062,0.0003,0.264475247,3.81010794,0.0026,0.0002,25,4,23,0.063,53836,0.5384,166,0.4548,16.5911,205.6466
SBM,100000,1750041,35.0008,15,61,34.7439,0.0004,0.264536318,3.809516958,0.0052,0.001,25,4,24,0.0658,53793,0.5379,163,0.4466,16.6402,201.0049
SBM,103300,1240205,24.0117,6,48,23.8482,0.0002,0.229021229,4.196384914,0.0009,-0.0012,17,3,27,0.074,54178,0.5245,160,0.4384,10.7793,169.7301
SBM,103300,1242046,24.0474,7,48,23.985,0.0002,0.229157913,4.194710678,0.0017,0.0013,17,3,28,0.0767,54066,0.5234,166,0.4548,10.7696,170.7048
SBM,103300,1235871,23.9278,5,49,23.966,0.0002,0.22869865,4.200342509,0.0034,0.0003,17,4,28,0.0767,54350,0.5261,166,0.4548,10.6808,168.3939
SBM,103300,413635,8.0084,0,22,7.9996,0.0001,0.127839586,6.088357959,0.0003,0.0019,5,3,51,0.1397,43256,0.4187,193,0.5288,3.0297,104.3448
SBM,103300,413035,7.9968,0,24,7.9582,0.0001,0.127705825,6.09213305,0.0005,-0.0014,5,3,51,0.1397,43390,0.42,191,0.5233,3.0255,104.7428
SBM,103300,412230,7.9812,0,25,7.9826,0.0001,0.127526057,6.097214361,0.0011,0.0002,5,3,54,0.1479,42681,0.4132,196,0.537,2.9555,104.8852
SBM,103300,1705832,33.0268,13,62,32.851,0.0003,0.258395452,3.870108259,0.0012,0.0005,24,3,23,0.063,55280,0.5351,157,0.4301,15.6645,206.2076
SBM,103300,1705191,33.0143,11,59,33.1663,0.0003,0.258360819,3.870456779,0.0024,0.0016,24,4,24,0.0658,55360,0.5359,159,0.4356,15.7497,202.8239
SBM,103300,1704496,33.0009,12,62,32.9292,0.0003,0.258323254,3.870834897,0.0047,-0.0001,24,4,24,0.0658,55354,0.5359,159,0.4356,15.6203,203.7634
SBM,103300,516988,10.0094,0,28,10.036,0.0001,0.14839162,5.56189103,0.0003,-0.0013,7,3,44,0.1205,46748,0.4525,174,0.4767,3.7727,114.1008
SBM,103300,515761,9.9857,0,27,9.9244,0.0001,0.148172662,5.566986841,0.0007,-0.0017,7,3,44,0.1205,47190,0.4568,184,0.5041,3.7047,113.4498
SBM,103300,517201,10.0136,0,26,10.0761,0.0001,0.148429577,5.561008686,0.0014,0.0018,7,3,47,0.1288,45977,0.4451,185,0.5068,3.6598,112.7954
SBM,103300,1809426,35.0324,12,65,34.8628,0.0003,0.263828125,3.816384212,0.0013,-0.0012,25,3,23,0.063,55655,0.5388,162,0.4438,17.4321,214.9963
SBM,103300,1808084,35.0065,11,65,34.905,0.0003,0.263759757,3.817048802,0.0025,-0.0013,25,4,23,0.063,55367,0.536,163,0.4466,17.2317,213.5743
SBM,103300,1806608,34.9779,14,64,35.0734,0.0003,0.263684503,3.817780656,0.005,-0.0002,25,4,24,0.0658,55642,0.5386,157,0.4301,17.1389,209.7256
SBM,103400,1241471,24.013,7,50,24.0666,0.0002,0.229005666,4.196575642,0.0009,0.0015,17,3,27,0.074,54382,0.5259,168,0.4603,10.8091,170.8821
SBM,103400,1241039,24.0046,6,48,24.0526,0.0002,0.228973598,4.196968708,0.0017,0.0006,17,3,27,0.074,54262,0.5248,160,0.4384,10.6917,169.5618
SBM,103400,1241329,24.0102,6,48,23.8594,0.0002,0.228995126,4.19670482,0.0034,0.0005,17,4,28,0.0767,54386,0.526,170,0.4658,10.6637,167.0253
SBM,103400,414066,8.009,0,24,8.0394,0.0001,0.127834993,6.088487488,0.0003,0.0014,5,3,50,0.137,43788,0.4235,186,0.5096,3.0587,103.5754
SBM,103400,414520,8.0178,0,22,8.0748,0.0001,0.127935963,6.085640998,0.0006,-0.0002,5,3,52,0.1425,42198,0.4081,189,0.5178,2.9749,103.8204
